timestamp,sensor_id,temperature,pressure,humidity
2025-11-21 00:00:00,S1,25.45199454818806,1000.3533128003767,28.784440586111828
2025-11-21 00:01:00,S1,26.679494875795427,1019.4908885391735,52.92993527451956
2025-11-21 00:02:00,S1,24.977545113240723,1020.2208653927448,39.34436275134974
2025-11-21 00:03:00,S1,21.724011928573223,1003.4774396406741,50.918057745806735
2025-11-21 00:04:00,S1,25.9931563179296,1013.8771053765006,50.638563013341425
2025-11-21 00:05:00,S1,24.61149722353193,1019.9429556072209,51.20589933890711
2025-11-21 00:06:00,S1,24.587522082088267,1019.1508065672857,46.05578152921479
2025-11-21 00:07:00,S1,20.444099164378883,1017.1803052557976,45.727143743922674
2025-11-21 00:08:00,S1,26.59496840895663,999.7637356005124,42.792095810635615
2025-11-21 00:09:00,S1,25.290408120570916,1016.6477138331791,54.8389231724189
2025-11-21 00:10:00,S1,28.590329113277928,1011.9094805081303,58.05192674780948
2025-11-21 00:11:00,S1,24.850984706937655,1017.9792876435924,37.810274774638735
2025-11-21 00:12:00,S1,26.132680261038043,1014.2808072921691,49.48371527707731
2025-11-21 00:13:00,S1,26.663636352210524,1012.9005919485556,51.96582073487738
2025-11-21 00:14:00,S1,21.507676882677618,1016.2045192470462,51.83771134623042
2025-11-21 00:15:00,S1,30.233399893203185,1012.1404331446412,51.66769619596518
2025-11-21 00:16:00,S1,24.138415224154766,1012.8786136005402,45.97965189654776
2025-11-21 00:17:00,S1,25.98913320428497,1010.2238800043561,52.79030425462539
2025-11-21 00:18:00,S1,26.2811640138983,1004.9729550440771,56.1802871098362
2025-11-21 00:19:00,S1,23.370431744019406,1015.8392673688563,51.41036655822564
2025-11-21 00:20:00,S1,28.693960662895208,1008.9698484016471,55.05939836533724
2025-11-21 00:21:00,S1,25.531910538708864,1011.9960406697963,59.90353411037507
2025-11-21 00:22:00,S1,24.573054726185333,1014.4348697922696,31.49059642104732
2025-11-21 00:23:00,S1,25.277015924776883,1002.5739117821728,59.43463841865368
2025-11-21 00:24:00,S1,26.528504397218047,1003.6932554816159,53.424277652212744
2025-11-21 00:25:00,S1,25.0215963296194,1011.501307116954,38.883746722612734
2025-11-21 00:26:00,S1,26.76385982076648,1015.2728174114983,58.02470882319689
2025-11-21 00:27:00,S1,21.630255722064522,1016.7201913532458,46.016790939760384
2025-11-21 00:28:00,S1,23.50406002034702,1005.0434275206204,47.38033563681447
2025-11-21 00:29:00,S1,20.722399370381368,1016.183157422064,44.92320217534338
2025-11-21 00:30:00,S1,28.99401631368589,1011.7746519084183,90.0
2025-11-21 00:31:00,S1,28.96798425536987,1008.5842137745176,42.14646857487947
2025-11-21 00:32:00,S1,26.253232135065968,1009.7572407197032,59.01474629947786
2025-11-21 00:33:00,S1,22.974763858173937,1017.0092866602008,48.611374128053285
2025-11-21 00:34:00,S1,29.779756544436648,1014.3700289254278,46.35797516512063
2025-11-21 00:35:00,S1,23.791171043736576,1013.2515326137766,57.5287567761397
2025-11-21 00:36:00,S1,24.57358574618967,1014.2174786940395,46.804432376809196
2025-11-21 00:37:00,S1,25.319066811461443,1017.6404888830809,59.48176825362301
2025-11-21 00:38:00,S1,25.90303188403794,1012.5145021629834,59.795929508408655
2025-11-21 00:39:00,S1,26.28760520340864,1013.2715944322712,36.65196161781023
2025-11-21 00:40:00,S1,26.3679232749489,1018.690853700689,61.09260202222924
2025-11-21 00:41:00,S1,24.710951829292192,1011.3420668786842,35.37964028498114
2025-11-21 00:42:00,S1,26.336201903513427,1016.0907029764035,61.71580526882511
2025-11-21 00:43:00,S1,24.621584681008645,1010.4814775966342,70.28357192230239
2025-11-21 00:44:00,S1,26.15860687374444,1010.9206632929411,58.748344382691315
2025-11-21 00:45:00,S1,25.99458355566155,1012.4797512160018,28.43019355300327
2025-11-21 00:46:00,S1,26.52569458159624,1015.5763642649338,60.63565719386018
2025-11-21 00:47:00,S1,26.275933398041932,1018.9709098127554,72.46128965936012
2025-11-21 00:48:00,S1,24.115135250177406,1013.4827263176938,46.969683590019706
2025-11-21 00:49:00,S1,25.917420343118025,1005.5008154433823,49.6529667997011
2025-11-21 00:50:00,S1,50.0,1016.1572314676697,38.11513278073568
2025-11-21 00:51:00,S1,22.417751222102588,1025.2692108707286,53.12079418819669
2025-11-21 00:52:00,S1,24.451911285537943,1013.5433441553367,62.69177182543129
2025-11-21 00:53:00,S1,26.21622778243667,1004.4561618041021,56.97737128149454
2025-11-21 00:54:00,S1,28.418584989459244,1013.8482644473543,81.419669772878
2025-11-21 00:55:00,S1,26.649800372257467,1012.9849369840808,50.33027042965797
2025-11-21 00:56:00,S1,28.54475597395519,1012.564455783188,33.69326632584736
2025-11-21 00:57:00,S1,24.203253219646104,1017.7270494998857,51.709709715682195
2025-11-21 00:58:00,S1,25.500380984495287,1019.8913739316786,25.835482347875104
2025-11-21 00:59:00,S1,26.611470599052236,1016.4179287260055,44.66896075135487
2025-11-21 01:00:00,S1,20.347296573000445,1012.3347095766446,66.24382058600212
2025-11-21 01:01:00,S1,28.021606436229053,1018.6283939218481,53.25133648631771
2025-11-21 01:02:00,S1,21.27818023829071,1005.5308517939288,51.79416812831269
2025-11-21 01:03:00,S1,26.993880136556808,1009.41971939633,68.20780376715356
2025-11-21 01:04:00,S1,26.373663581085292,1009.9768611069914,47.2940010833663
2025-11-21 01:05:00,S1,20.320813994970226,1012.8452467603403,62.61820412934109
2025-11-21 01:06:00,S1,20.421877486134004,1015.5336733124342,51.2930697516634
2025-11-21 01:07:00,S1,27.864963834905012,1011.9964352583136,53.80047463459026
2025-11-21 01:08:00,S1,27.429444119373095,1008.4698210274886,37.82695144136987
2025-11-21 01:09:00,S1,23.238272711023477,1017.8742514234807,45.17953205171783
2025-11-21 01:10:00,S1,23.23624220991187,1025.0,36.024817671561266
2025-11-21 01:11:00,S1,26.02520994475244,1013.5106446043552,49.04754921774655
2025-11-21 01:12:00,S1,24.974511699023264,1015.7553387273796,53.90402343916267
2025-11-21 01:13:00,S1,27.108790431698228,1013.1943880396148,38.89961894908548
2025-11-21 01:14:00,S1,25.959161848866174,1013.2163584737215,70.49178922684823
2025-11-21 01:15:00,S1,28.16606158791307,1018.1523671021791,52.78106019091961
2025-11-21 01:16:00,S1,26.940155555827452,1013.7568473728519,50.577955855852196
2025-11-21 01:17:00,S1,26.441546098281155,1017.3139849289524,57.696577513456255
2025-11-21 01:18:00,S1,24.29575055939265,1015.7233372215919,41.71071919134078
2025-11-21 01:19:00,S1,24.149357531676312,1023.0844377209346,51.63477479167453
2025-11-21 01:20:00,S1,24.896482030589397,1015.0470670893457,42.83133779642409
2025-11-21 01:21:00,S1,28.681886139874415,1016.1898663507538,65.58679910088983
2025-11-21 01:22:00,S1,24.187450541220432,1018.5082835699818,39.41360650602918
2025-11-21 01:23:00,S1,25.521057974148032,1013.3180887997509,50.63165459307174
2025-11-21 01:24:00,S1,20.51039418458538,1009.8107345163528,53.293157851517755
2025-11-21 01:25:00,S1,26.35161746008816,1010.6292720943827,53.948257444077015
2025-11-21 01:26:00,S1,29.514396562186278,1010.6774653724875,44.187648269171675
2025-11-21 01:27:00,S1,23.13272378147415,1008.2483451590164,41.044905978549025
2025-11-21 01:28:00,S1,31.348884274253518,1014.5890258460095,44.33204826953901
2025-11-21 01:29:00,S1,25.364481209313308,1009.8524172597546,55.28325434210282
2025-11-21 01:30:00,S1,19.85413751723131,1013.9742641060093,48.56154229088036
2025-11-21 01:31:00,S1,24.22892352006418,1012.2066277814469,57.96208808452521
2025-11-21 01:32:00,S1,27.660877126538168,1012.7918925335374,54.770037193950735
2025-11-21 01:33:00,S1,28.99863441249961,1015.7802832391443,27.230873019003923
2025-11-21 01:34:00,S1,26.436197096503367,1010.2905043780572,52.47497796837211
2025-11-21 01:35:00,S1,28.135188841757937,1016.1944552296839,72.50454767816271
2025-11-21 01:36:00,S1,22.644428917015293,1020.8365393331948,63.25269051038331
2025-11-21 01:37:00,S1,23.639476825612185,1014.7155454147588,54.22013160706969
2025-11-21 01:38:00,S1,21.64108143599642,1009.0895215736376,39.406078695300565
2025-11-21 01:39:00,S1,23.789873848016192,1009.924909943301,54.77553716125646
2025-11-21 01:40:00,S1,26.523837972871334,1011.7586854960745,57.39749939878259
2025-11-21 01:41:00,S1,25.425311524766038,1010.0255485146522,47.46253319172416
2025-11-21 01:42:00,S1,26.735698073326365,1008.0440984519497,53.16742058804437
2025-11-21 01:43:00,S1,23.126971965006526,1013.7720363848084,65.0966245839604
2025-11-21 01:44:00,S1,23.248949946376268,1011.894013341371,41.42725580258274
2025-11-21 01:45:00,S1,25.409220419049827,1013.9486044177903,39.41700395040873
2025-11-21 01:46:00,S1,23.79470438938937,1018.9319370610765,56.92699325994213
2025-11-21 01:47:00,S1,27.60369833632019,1011.8182358303782,54.5754263619808
2025-11-21 01:48:00,S1,23.745162231245047,1007.0728999765985,60.28838295412812
2025-11-21 01:49:00,S1,24.009221514137508,1011.0055375387323,55.697938119037694
2025-11-21 01:50:00,S1,25.837678827736973,1016.8521260855832,44.32244936825806
2025-11-21 01:51:00,S1,24.221423616545014,1016.3838513535848,54.32192651465405
2025-11-21 01:52:00,S1,22.530111212925174,1015.5931982380679,38.57873456703827
2025-11-21 01:53:00,S1,22.801288350335824,1009.8764663841895,47.49681288267006
2025-11-21 01:54:00,S1,26.07553191681391,1016.7595130901635,55.02799230966404
2025-11-21 01:55:00,S1,22.28257697087588,1017.8844953901853,46.394857832761105
2025-11-21 01:56:00,S1,27.79432885509762,1009.5228918505501,74.68052182229826
2025-11-21 01:57:00,S1,23.6192014313965,1012.7921495122873,31.07815751176333
2025-11-21 01:58:00,S1,26.232431633936123,1023.1020098184106,44.52509643001189
2025-11-21 01:59:00,S1,23.73917475194073,1009.3006286176831,40.62220166130089
2025-11-21 02:00:00,S1,5.0,1004.4745666537814,42.996511925420464
2025-11-21 02:01:00,S1,25.492207364580363,1019.914522172324,43.57001776519122
2025-11-21 02:02:00,S1,27.1035669340318,1018.6830238585228,36.73579313141007
2025-11-21 02:03:00,S1,24.50526449827979,1010.7151633821129,57.52702148572627
2025-11-21 02:04:00,S1,24.86904529248508,1012.4350410906595,44.529047026128985
2025-11-21 02:05:00,S1,26.6148347221656,1006.8753247490553,51.63573335588655
2025-11-21 02:06:00,S1,26.681054500503112,1013.4447613630485,45.65174238089755
2025-11-21 02:07:00,S1,24.92301655996052,1018.829568576857,43.091195877137906
2025-11-21 02:08:00,S1,24.11304021502942,1010.2869757912086,66.7227923608685
2025-11-21 02:09:00,S1,25.165311918890062,1017.3855098939315,59.22932182209408
2025-11-21 02:10:00,S1,24.618177017223314,1015.3186192869522,31.317996000448552
2025-11-21 02:11:00,S1,25.625948303633702,1015.8890844544057,30.258625516641132
2025-11-21 02:12:00,S1,22.611459146308494,1010.5784540970682,60.42608835636487
2025-11-21 02:13:00,S1,25.554363158717493,1011.2268790853325,44.80146608451246
2025-11-21 02:14:00,S1,23.563393167658504,1003.766137827643,33.50917666065777
2025-11-21 02:15:00,S1,26.811775222981005,1010.1666529374495,60.45735132540341
